cnpj,cnpj_basico,identificador_matriz_filial,situacao_cadastral,data_situacao_cadastral,data_de_inicio_atividade,cnae_fiscal_principal,uf,município,natureza_juridica,capital_social_da_empresa,porte_da_empresa,descricao,denominacoes
09044235021157,09044235,FILIAL,ATIVA,2023-12-05,20110719,4781400,SP,7107,2054,"226611792,93",DEMAIS,Comércio varejista de artigos do vestuário e acessórios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09044235027600,09044235,FILIAL,ATIVA,2023-12-05,20120314,4781400,SP,6291,2054,"226611792,93",DEMAIS,Comércio varejista de artigos do vestuário e acessórios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09044235024415,09044235,FILIAL,ATIVA,2023-12-05,20111025,4781400,SP,6429,2054,"226611792,93",DEMAIS,Comércio varejista de artigos do vestuário e acessórios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09044235032000,09044235,FILIAL,ATIVA,2023-12-05,20120905,4781400,SP,6715,2054,"226611792,93",DEMAIS,Comércio varejista de artigos do vestuário e acessórios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09044235038475,09044235,FILIAL,ATIVA,2023-12-05,20131211,4781400,SP,7107,2054,"226611792,93",DEMAIS,Comércio varejista de artigos do vestuário e acessórios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13456667000145,13456667,MATRIZ,ATIVA,2023-09-08,20110403,5320202,SP,7107,2135,"1,00",MICRO EMPRESA,Serviços de entrega rápida,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09049606000196,09049606,MATRIZ,ATIVA,2023-04-04,20041208,9491000,SP,7107,3999,"0,00",DEMAIS,Atividades de organizações religiosas ou filosóficas,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13462410000104,13462410,MATRIZ,ATIVA,2023-05-09,20110404,4755503,SP,6543,2135,"1,00",MICRO EMPRESA,"Comercio varejista de artigos de cama, mesa e banho",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09050023000185,09050023,MATRIZ,ATIVA,2023-11-27,20060724,7490104,SP,7107,2062,"10000,00",MICRO EMPRESA,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13463118000106,13463118,MATRIZ,ATIVA,2023-03-23,20110325,6209100,SP,6477,2135,"1000,00",MICRO EMPRESA,"Suporte técnico, manutenção e outros serviços em tecnologia da informação",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09053201000121,09053201,MATRIZ,ATIVA,2023-03-23,20070807,9499500,SP,7107,3999,"0,00",DEMAIS,Atividades associativas não especificadas anteriormente,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13463769000198,13463769,MATRIZ,ATIVA,2023-02-14,20110404,4774100,SP,7107,2135,"1,00",MICRO EMPRESA,Comércio varejista de artigos de óptica,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09055299000156,09055299,MATRIZ,ATIVA,2024-01-02,20070412,9492800,SP,6255,3271,"0,00",DEMAIS,Atividades de organizações políticas,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13464370000121,13464370,MATRIZ,ATIVA,2023-03-27,20110325,4930202,SP,7107,2062,"100000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09059843000138,09059843,MATRIZ,ATIVA,2023-09-21,20070829,9602501,SP,7107,2062,"20000,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13476682000155,13476682,MATRIZ,ATIVA,2023-08-21,20110406,4120400,SP,6291,2135,"300000,00",EMPRESA DE PEQUENO PORTE,Construção de edifícios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09062424000155,09062424,MATRIZ,ATIVA,2023-02-01,20070824,9602502,SP,6291,2135,"1000,00",MICRO EMPRESA,Atividades de estética e outros serviços de cuidados com a beleza,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13480246000150,13480246,MATRIZ,ATIVA,2023-12-05,20110405,4618499,SP,6789,2135,"2000,00",MICRO EMPRESA,Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09062849000164,09062849,MATRIZ,ATIVA,2023-01-10,20070904,7740300,SP,6969,2062,"42000,00",MICRO EMPRESA,Gestão de ativos intangíveis não-financeiros,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13482661000142,13482661,MATRIZ,ATIVA,2023-07-18,20110407,5611203,SP,6377,2135,"1,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13483419000193,13483419,MATRIZ,ATIVA,2023-03-01,20110329,4330404,SP,7107,2135,"10000,00",MICRO EMPRESA,Serviços de pintura de edifícios em geral,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09066991000180,09066991,MATRIZ,ATIVA,2023-07-13,20070917,4639701,SP,6435,2135,"25000,00",MICRO EMPRESA,Comércio atacadista de produtos alimentícios em geral,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13484105000105,13484105,MATRIZ,ATIVA,2023-05-02,20110321,3212400,SP,7107,2135,"5000,00",MICRO EMPRESA,Fabricação de bijuterias e artefatos semelhantes,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09070592000192,09070592,MATRIZ,ATIVA,2023-07-17,20070904,8591100,SP,6369,3999,"0,00",DEMAIS,Ensino de esportes,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09071405000195,09071405,MATRIZ,ATIVA,2023-06-29,20070821,4784900,SP,6311,2135,"10000,00",MICRO EMPRESA,Comércio varejista de gás liqüefeito de petróleo (GLP),ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13507523000170,13507523,MATRIZ,ATIVA,2023-03-08,20110401,9511800,SP,6377,2062,"70000,00",EMPRESA DE PEQUENO PORTE,Reparação e manutenção de computadores e de equipamentos periféricos,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09103826000150,09103826,MATRIZ,ATIVA,2023-11-10,20070921,4930202,SP,7265,2135,"40000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09115891000104,09115891,MATRIZ,ATIVA,2023-09-20,20070330,4742300,SP,7107,2062,"100000,00",MICRO EMPRESA,Comércio varejista de material elétrico,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13515583000135,13515583,MATRIZ,ATIVA,2023-10-17,20110325,6319400,SP,7243,2062,"200000,00",MICRO EMPRESA,"Portais, provedores de conteúdo e outros serviços de informação na internet",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09117442000197,09117442,MATRIZ,ATIVA,2023-10-28,20070824,6462000,SP,7107,2062,"90000,00",DEMAIS,Holdings de instituições não-financeiras,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13515597000230,13515597,FILIAL,ATIVA,2023-07-17,20120517,4511101,SP,6475,2062,"50000,00",MICRO EMPRESA,"Comércio a varejo de automóveis, camionetas e utilitários novos",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09117762000147,09117762,MATRIZ,ATIVA,2023-10-09,20070919,9511800,SP,7107,2062,"2000,00",MICRO EMPRESA,Reparação e manutenção de computadores e de equipamentos periféricos,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13519645000187,13519645,MATRIZ,ATIVA,2023-07-27,20110401,4744099,SP,6639,2135,"10000,00",MICRO EMPRESA,Comércio varejista de materiais de construção em geral,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09123624000170,09123624,MATRIZ,ATIVA,2024-01-07,20070627,8219999,SP,7107,2062,"3000,00",MICRO EMPRESA,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13520844000105,13520844,MATRIZ,ATIVA,2023-03-28,20110407,4930202,SP,6245,2135,"15000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09136702000171,09136702,MATRIZ,ATIVA,2023-07-20,20070919,4930202,SP,7107,2062,"5000,00",MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09151039000184,09151039,MATRIZ,ATIVA,2023-07-05,20071019,7112000,SP,6311,2135,"45000,00",EMPRESA DE PEQUENO PORTE,Serviços de engenharia,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13526143000183,13526143,MATRIZ,ATIVA,2023-11-24,20110406,9511800,SP,7155,2135,"15000,00",MICRO EMPRESA,Reparação e manutenção de computadores e de equipamentos periféricos,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09154242000104,09154242,MATRIZ,ATIVA,2023-03-16,20071008,4614100,SP,7157,2135,"5000,00",MICRO EMPRESA,"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13526557000102,13526557,MATRIZ,ATIVA,2023-12-27,20110418,4520002,SP,6361,2135,"1,00",MICRO EMPRESA,Serviços de lanternagem ou funilaria e pintura de veículos automotores,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09156566000181,09156566,MATRIZ,ATIVA,2023-01-17,20071024,8219999,SP,6217,2135,"10000,00",MICRO EMPRESA,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09157687000148,09157687,MATRIZ,ATIVA,2023-11-22,20071005,7739099,SP,6477,2062,"10000,00",MICRO EMPRESA,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13531917000164,13531917,MATRIZ,ATIVA,2023-02-08,20110419,5611201,SP,6377,2135,"50000,00",MICRO EMPRESA,Restaurantes e similares,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09158632000152,09158632,MATRIZ,ATIVA,2023-09-16,20070928,4399101,SP,6713,2062,"10000,00",MICRO EMPRESA,Administração de obras,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13534824000193,13534824,MATRIZ,ATIVA,2023-09-19,20110411,5611204,SP,6369,2135,"10000,00",MICRO EMPRESA,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09160353000123,09160353,MATRIZ,ATIVA,2024-01-07,20070828,4120400,SP,7107,2062,"1000000,00",MICRO EMPRESA,Construção de edifícios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13535440000195,13535440,MATRIZ,ATIVA,2023-12-18,20110420,3250706,SP,6897,2135,"10000,00",MICRO EMPRESA,Serviços de prótese dentária,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09162544000124,09162544,MATRIZ,ATIVA,2023-11-08,20070518,8220200,SP,7107,2062,"50000,00",MICRO EMPRESA,Atividades de teleatendimento,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13538454000162,13538454,MATRIZ,ATIVA,2023-09-01,20110311,4120400,SP,7107,2062,"5000,00",MICRO EMPRESA,Construção de edifícios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09172280000190,09172280,MATRIZ,ATIVA,2023-04-21,20071018,8211300,SP,7107,2062,"1000,00",DEMAIS,Serviços combinados de escritório e apoio administrativo,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09182707000130,09182707,MATRIZ,ATIVA,2023-06-02,20071024,4781400,SP,6425,2135,"12000,00",MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13541732000130,13541732,MATRIZ,ATIVA,2023-01-18,20110422,4399103,SP,6181,2135,"1,00",MICRO EMPRESA,Obras de alvenaria,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09215442000120,09215442,MATRIZ,ATIVA,2023-09-20,20071112,4772500,SP,2951,2062,"5000,00",MICRO EMPRESA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13548918000111,13548918,MATRIZ,ATIVA,2023-11-23,20110425,4751201,SP,7077,2135,"1,00",MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09219863000129,09219863,MATRIZ,ATIVA,2024-01-10,20071019,6821801,SP,6875,2135,"10000,00",MICRO EMPRESA,Corretagem na compra e venda e avaliação de imóveis,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13552762000142,13552762,MATRIZ,ATIVA,2023-08-15,20091211,4744099,SP,6713,2062,"60000,00",MICRO EMPRESA,Comércio varejista de materiais de construção em geral,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09226526000169,09226526,MATRIZ,ATIVA,2023-07-13,20071127,5611203,SP,6979,2135,"4500,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13553308000106,13553308,MATRIZ,ATIVA,2023-01-28,20110401,9491000,SP,7107,3220,"0,00",DEMAIS,Atividades de organizações religiosas ou filosóficas,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09231866000188,09231866,MATRIZ,ATIVA,2023-01-13,20071016,9313100,SP,6291,2135,"50000,00",MICRO EMPRESA,Atividades de condicionamento físico,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13553364000140,13553364,MATRIZ,ATIVA,2023-03-08,20110426,4723700,SP,6969,2135,"1000,00",MICRO EMPRESA,Comércio varejista de bebidas,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09234401000180,09234401,MATRIZ,ATIVA,2023-06-06,20071030,9491000,SP,6713,3999,"0,00",DEMAIS,Atividades de organizações religiosas ou filosóficas,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13556044000144,13556044,MATRIZ,ATIVA,2023-08-16,20110412,7312200,SP,6291,2062,"10000,00",MICRO EMPRESA,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09238944000176,09238944,MATRIZ,ATIVA,2023-01-19,20071105,9511800,SP,7107,2135,"5000,00",MICRO EMPRESA,Reparação e manutenção de computadores e de equipamentos periféricos,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13557071000131,13557071,MATRIZ,ATIVA,2023-04-01,20110420,4752100,SP,6291,2135,"10000,00",MICRO EMPRESA,Comércio varejista especializado de equipamentos de telefonia e comunicação,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09245261000146,09245261,MATRIZ,ATIVA,2023-01-09,20071128,7490104,SP,7047,2062,"200000,00",DEMAIS,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13557676000122,13557676,MATRIZ,ATIVA,2023-08-01,20110427,4781400,SP,6313,2135,"70000,00",MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09245508000124,09245508,MATRIZ,ATIVA,2023-02-23,20071126,9609208,SP,7183,2062,"10000,00",MICRO EMPRESA,Higiene e embelezamento de animais domésticos,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13557787000139,13557787,MATRIZ,ATIVA,2023-06-28,20110427,1412602,SP,7107,2135,"5000,00",MICRO EMPRESA,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
09248480000189,09248480,MATRIZ,ATIVA,2023-05-29,20071106,4120400,SP,7107,2062,"5000,00",MICRO EMPRESA,Construção de edifícios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13564360000168,13564360,MATRIZ,ATIVA,2023-10-24,20110411,5911199,SP,7071,2062,"10000,00",DEMAIS,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13569758000197,13569758,MATRIZ,ATIVA,2023-04-20,20110429,7319002,SP,7079,2135,"10000,00",MICRO EMPRESA,Promoção de vendas,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13571165000165,13571165,MATRIZ,ATIVA,2023-01-18,20110427,4757100,SP,6181,2135,"5000,00",MICRO EMPRESA,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13575826000120,13575826,MATRIZ,ATIVA,2023-06-20,20110408,4744099,SP,6969,2135,"12000,00",MICRO EMPRESA,Comércio varejista de materiais de construção em geral,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13587581000151,13587581,MATRIZ,ATIVA,2023-01-27,20110411,6810201,SP,7107,2062,"50000,00",DEMAIS,Compra e venda de imóveis próprios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13588473000101,13588473,MATRIZ,ATIVA,2023-01-28,20110503,4723700,SP,6927,2135,"25000,00",MICRO EMPRESA,Comércio varejista de bebidas,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13589805000164,13589805,MATRIZ,ATIVA,2023-01-06,20110504,1093701,SP,7107,2135,"1,00",MICRO EMPRESA,Fabricação de produtos derivados do cacau e de chocolates,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13594714000117,13594714,MATRIZ,ATIVA,2023-11-29,20110505,4772500,SP,6333,2135,"1,00",MICRO EMPRESA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13595404000117,13595404,MATRIZ,ATIVA,2023-11-24,20110407,8291100,SP,7107,2135,"1000,00",MICRO EMPRESA,Atividades de cobranças e informações cadastrais,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13595609000100,13595609,MATRIZ,ATIVA,2023-11-30,20110505,5611203,SP,6789,2135,"1,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13597738000120,13597738,MATRIZ,ATIVA,2024-01-09,20110505,4751201,SP,6861,2135,"1000,00",MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13599847000186,13599847,MATRIZ,ATIVA,2023-07-24,20110505,4399103,SP,6425,2135,"1,00",MICRO EMPRESA,Obras de alvenaria,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13603731000173,13603731,MATRIZ,ATIVA,2024-01-09,20110427,4530703,SP,6401,2135,"10000,00",MICRO EMPRESA,Comércio a varejo de peças e acessórios novos para veículos automotores,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13605745000126,13605745,MATRIZ,ATIVA,2023-03-22,20110506,4520006,SP,7107,2135,"30000,00",MICRO EMPRESA,Serviços de borracharia para veículos automotores,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13613712000128,13613712,MATRIZ,ATIVA,2023-03-16,20110505,4530703,SP,6901,2135,"10000,00",MICRO EMPRESA,Comércio a varejo de peças e acessórios novos para veículos automotores,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13615093000100,13615093,MATRIZ,ATIVA,2023-10-18,20110509,9602501,SP,7107,2135,"1,00",MICRO EMPRESA,"Cabeleireiros, manicure e pedicure",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13616839000109,13616839,MATRIZ,ATIVA,2023-11-15,20110506,5611203,SP,7107,2135,"15000,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13624793000161,13624793,MATRIZ,ATIVA,2024-01-05,20110511,9313100,SP,7121,2135,"10000,00",MICRO EMPRESA,Atividades de condicionamento físico,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13636299000117,13636299,MATRIZ,ATIVA,2023-05-31,20110512,4322302,SP,7107,2135,"1,00",MICRO EMPRESA,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13639428000120,13639428,MATRIZ,ATIVA,2023-12-13,20110502,7319003,SP,7099,2240,"1000,00",DEMAIS,Marketing direto,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13650290000160,13650290,MATRIZ,ATIVA,2023-03-16,20110516,4781400,SP,7107,2135,"1,00",MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13651317000130,13651317,MATRIZ,ATIVA,2023-06-27,20110516,4755503,SP,7107,2135,"1,00",MICRO EMPRESA,"Comercio varejista de artigos de cama, mesa e banho",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13651700000198,13651700,MATRIZ,ATIVA,2024-01-10,20110516,4789099,SP,7107,2135,"1,00",MICRO EMPRESA,Comércio varejista de outros produtos não especificados anteriormente,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13651715000156,13651715,MATRIZ,ATIVA,2023-10-10,20110516,3313901,SP,6105,2135,"1,00",MICRO EMPRESA,"Manutenção e reparação de geradores, transformadores e motores elétricos",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13658397000155,13658397,MATRIZ,ATIVA,2023-12-19,20110517,4772500,SP,6263,2135,"1,00",MICRO EMPRESA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13659232000106,13659232,MATRIZ,ATIVA,2023-08-28,20110517,4330404,SP,7107,2135,"1,00",MICRO EMPRESA,Serviços de pintura de edifícios em geral,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13659690000137,13659690,MATRIZ,ATIVA,2023-07-24,20110518,5611203,SP,6685,2135,"1,00",MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
13665080000146,13665080,MATRIZ,ATIVA,2023-12-27,20110516,7020400,SP,7107,2062,"50000,00",EMPRESA DE PEQUENO PORTE,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES
